"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Brad Roberts","RB","13","299","1356","4.5","13","104.3","0","0","","0","0.0","299","1356","4.5","13","","air-force","2021"
"2","Brandon Lewis","WR","13","22","192","8.7","1","14.8","21","619","29.5","3","47.6","43","811","18.9","4","","air-force","2021"
"3","Dalton King","TE","12","0","0","","0","0.0","1","13","13.0","1","1.1","1","13","13.0","1","","air-force","2021"
"4","Dane Kinamon","WR","12","37","165","4.5","5","13.8","10","141","14.1","2","11.8","47","306","6.5","7","","air-force","2021"
"5","Jake Spiewak","WR","12","0","0","","0","0.0","1","31","31.0","0","2.6","1","31","31.0","0","","air-force","2021"
"6","Emmanuel Michel","FB","12","73","427","5.8","3","35.6","0","0","","0","0.0","73","427","5.8","3","","air-force","2021"
"7","Haaziq Daniels","QB","12","155","734","4.7","11","61.2","0","0","","0","0.0","155","734","4.7","11","","air-force","2021"
"8","Omar Fattah","FB","10","49","220","4.5","0","22.0","0","0","","0","0.0","49","220","4.5","0","","air-force","2021"
"9","DeAndre Hughes","WR","10","61","497","8.1","3","49.7","3","7","2.3","0","0.7","64","504","7.9","3","","air-force","2021"
"10","Jordan Gidrey","RB","9","8","16","2.0","0","1.8","0","0","","0","0.0","8","16","2.0","0","","air-force","2021"
"11","David Cormier","WR","9","0","0","","0","0.0","5","89","17.8","0","9.9","5","89","17.8","0","","air-force","2021"
"12","Ben Jefferson","WR","8","3","17","5.7","1","2.1","0","0","","0","0.0","3","17","5.7","1","","air-force","2021"
"13","Micah Davis","WR","8","47","360","7.7","4","45.0","10","221","22.1","2","27.6","57","581","10.2","6","","air-force","2021"
"14","John Lee Eldridge III","RB","8","3","21","7.0","1","2.6","0","0","","0","0.0","3","21","7.0","1","","air-force","2021"
"15","Caleb Rillos","TE","7","0","0","","0","0.0","1","40","40.0","0","5.7","1","40","40.0","0","","air-force","2021"
"16","Amari Terry","WR","5","4","11","2.8","0","2.2","0","0","","0","0.0","4","11","2.8","0","","air-force","2021"
"17","Warren Bryan","QB","5","13","43","3.3","0","8.6","0","0","","0","0.0","13","43","3.3","0","","air-force","2021"
"18","Zachar Larrier","QB","5","12","106","8.8","1","21.2","0","0","","0","0.0","12","106","8.8","1","","air-force","2021"
"19","Elija Robinson","FB","4","7","29","4.1","0","7.3","0","0","","0","0.0","7","29","4.1","0","","air-force","2021"
"20","Kyle Patterson","TE","4","0","0","","0","0.0","3","81","27.0","0","20.3","3","81","27.0","0","","air-force","2021"
"21","Owen Burk","RB","4","6","22","3.7","0","5.5","0","0","","0","0.0","6","22","3.7","0","","air-force","2021"
"22","CJ McNeal","RB","3","2","17","8.5","0","5.7","0","0","","0","0.0","2","17","8.5","0","","air-force","2021"
"23","Conner Carey","WR","2","2","19","9.5","0","9.5","0","0","","0","0.0","2","19","9.5","0","","air-force","2021"
"24","Jensen Jones","QB","1","4","27","6.8","1","27.0","0","0","","0","0.0","4","27","6.8","1","","air-force","2021"
"25","Jet Harris","RB","1","4","24","6.0","0","24.0","0","0","","0","0.0","4","24","6.0","0","","air-force","2021"
