"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Cade Harris","WR","13","11","81","7.4","2","6.2","5","179","35.8","1","13.8","16","260","16.3","3","","air-force","2023"
"2","Caleb Rillos","TE","13","0","0","","0","0.0","8","97","12.1","0","7.5","8","97","12.1","0","","air-force","2023"
"3","John Lee Eldridge III","RB","13","84","599","7.1","6","46.1","7","39","5.6","1","3.0","91","638","7.0","7","","air-force","2023"
"4","Jet Harris","FB","13","5","20","4.0","1","1.5","0","0","","0","0.0","5","20","4.0","1","","air-force","2023"
"5","Aiden Calvert","RB","13","23","177","7.7","0","13.6","0","0","","0","0.0","23","177","7.7","0","","air-force","2023"
"6","Owen Burk","RB","12","81","439","5.4","3","36.6","0","0","","0","0.0","81","439","5.4","3","","air-force","2023"
"7","Jalen Johnson","RB","12","2","7","3.5","0","0.6","0","0","","0","0.0","2","7","3.5","0","","air-force","2023"
"8","Zachar Larrier","QB","11","142","605","4.3","6","55.0","1","-8","-8.0","0","-0.7","143","597","4.2","6","","air-force","2023"
"9","Brandon Engel","WR","11","0","0","","0","0.0","10","178","17.8","0","16.2","10","178","17.8","0","","air-force","2023"
"10","Wyatt Wilson","WR","11","0","0","","0","0.0","5","106","21.2","0","9.6","5","106","21.2","0","","air-force","2023"
"11","Emmanuel Michel","FB","11","204","950","4.7","11","86.4","0","0","","0","0.0","204","950","4.7","11","","air-force","2023"
"12","Jared Roznos","WR","10","0","0","","0","0.0","12","374","31.2","3","37.4","12","374","31.2","3","","air-force","2023"
"13","Jensen Jones","QB","10","47","233","5.0","4","23.3","1","4","4.0","0","0.4","48","237","4.9","4","","air-force","2023"
"14","Dylan Carson","RB","9","68","493","7.3","2","54.8","0","0","","0","0.0","68","493","7.3","2","","air-force","2023"
"15","Dane Kinamon","WR","8","7","21","3.0","0","2.6","5","126","25.2","2","15.8","12","147","12.3","2","","air-force","2023"
"16","John Busha","QB","4","13","11","0.8","1","2.8","0","0","","0","0.0","13","11","0.8","1","","air-force","2023"
"17","Ben Brittain","QB","4","7","31","4.4","0","7.8","0","0","","0","0.0","7","31","4.4","0","","air-force","2023"
"18","Kade Frew","RB","3","1","3","3.0","0","1.0","0","0","","0","0.0","1","3","3.0","0","","air-force","2023"
"19","Kendin Alexander","WR","3","1","0","0.0","0","0.0","0","0","","0","0.0","1","0","0.0","0","","air-force","2023"
"20","Quin Smith","WR","3","0","0","","0","0.0","1","10","10.0","0","3.3","1","10","10.0","0","","air-force","2023"
"21","Cannon Turner","QB","2","3","5","1.7","0","2.5","0","0","","0","0.0","3","5","1.7","0","","air-force","2023"
"22","Darius Stone","RB","1","1","6","6.0","0","6.0","0","0","","0","0.0","1","6","6.0","0","","air-force","2023"
"23","Kaden Cloud","RB","1","2","11","5.5","0","11.0","0","0","","0","0.0","2","11","5.5","0","","air-force","2023"
